transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,unit_cost,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand
TX-6460,C-22086,P-LIM-732,Jabón en Barra x3,Limpieza,11,2.92,1.3,26/06/2026,NY-01,Nueva York,98,21,104,SUP-012,7,32,Otro,102129,No Registrado,Tarjeta Débito,No,Sin Promoción,Lluvia,Sí,No,162.7,186.5
TX-6461,C-41985,P-LIM-981,Limpiapisos 1L,Limpieza,6,4.87,2.38,25/11/2026,MIA-02,Miami,83,32,56,SUP-004,7,63,F,91762,Plata,Tarjeta Débito,No,Sin Promoción,Soleado,No,No,104.6,117.9
TX-6462,C-24499,P-LÁC-424,Queso Cheddar 200g,Lácteos,12,4.0,2.22,01/03/2026,LA-02,Los Ángeles,73,38,50,SUP-005,10,55,F,37006,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Nieve,Sí,No,147.8,119.3
TX-6463,C-91584,P-CUI-849,Acondicionador 400ml,Cuidado Personal,3,6.2,3.14,27/03/2026,CHI-02,Chicago,59,30,115,SUP-006,8,37,M,86389,No Registrado,Efectivo,Sí,Cupón Digital,Soleado,No,No,238.3,249.9
TX-6464,C-28938,P-LÁC-760,Crema de Leche,Lácteos,10,2.32,1.21,24/07/2026,MIA-02,Miami,92,29,196,SUP-019,14,59,F,83477,No Registrado,Billetera Digital,No,Sin Promoción,Niebla,Sí,No,227.0,253.3
TX-6465,C-21837,P-LÁC-773,Queso Cheddar 200g,Lácteos,11,4.11,2.2,04/06/2026,MIA-02,Miami,32,40,182,SUP-004,14,42,M,73643,No Registrado,Tarjeta Crédito,No,Sin Promoción,Soleado,Sí,Sí,283.0,326.2
TX-6466,C-21837,P-LÁC-773,Queso Cheddar 200g,Lácteos,11,4.11,2.2,30/09/2026,MIA-02,Miami,32,40,182,SUP-004,14,42,M,73643,No Registrado,Tarjeta Crédito,No,Sin Promoción,Soleado,Sí,Sí,283.0,326.2
TX-6467,C-86551,P-CUI-321,Acondicionador 400ml,Cuidado Personal,1,5.84,3.11,14/07/2026,HOU-02,Houston,30,30,163,SUP-020,14,62,F,64044,No Registrado,Transferencia,No,Sin Promoción,Nieve,No,Sí,171.9,165.0
TX-6468,C-41137,P-LIM-221,Suavizante Ropa,Limpieza,2,5.16,2.6,28/12/2026,MIA-01,Miami,13,29,100,SUP-008,8,34,Otro,91040,Oro,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,Sí,304.2,309.4
TX-6469,C-81940,P-CUI-109,Cepillo Dental,Cuidado Personal,9,1.95,0.92,31/08/2026,CHI-02,Chicago,99,11,191,SUP-011,14,54,F,96901,No Registrado,Transferencia,Sí,Sin Promoción,Soleado,Sí,No,66.1,60.8
TX-6470,C-81441,P-ALI-462,Arroz 5kg,Alimentos,4,7.62,4.13,16/03/2026,LA-01,Los Ángeles,105,15,189,SUP-005,3,65,F,104633,Plata,Billetera Digital,Sí,2x1,Tormenta,No,No,86.8,95.8
TX-6471,C-99157,P-ALI-133,Cereales Kellogg's,Alimentos,4,4.89,2.67,11/08/2026,CHI-02,Chicago,92,39,109,SUP-008,7,51,Otro,25148,Bronce,Billetera Digital,Sí,Sin Promoción,Niebla,No,No,282.5,323.8
TX-6472,C-27950,P-ELE-172,Teclado USB,Electrónica,9,23.33,11.29,28/05/2026,LA-01,Los Ángeles,11,21,186,SUP-004,6,27,Otro,29338,Bronce,Billetera Digital,No,Sin Promoción,Nublado,No,No,267.7,290.9
TX-6473,C-15004,P-CUI-571,Hilo Dental 50m,Cuidado Personal,5,2.49,1.08,18/08/2026,MIA-01,Miami,55,13,96,SUP-017,20,66,M,44444,Plata,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,266.3,301.7
TX-6474,C-33108,P-LÁC-442,Leche Entera 1L,Lácteos,4,2.01,1.08,14/12/2026,MIA-02,Miami,88,26,200,SUP-012,6,52,M,23619,Oro,Billetera Digital,Sí,2x1,Tormenta,No,No,51.9,61.4
TX-6475,C-88268,P-LÁC-922,Mantequilla 250g,Lácteos,1,3.59,1.96,29/09/2026,CHI-01,Chicago,9,23,72,SUP-007,2,68,F,57474,Plata,Transferencia,No,Sin Promoción,Soleado,Sí,No,252.6,221.1
TX-6476,C-41137,P-LIM-221,Suavizante Ropa,Limpieza,2,5.16,2.6,22/01/2026,MIA-01,Miami,13,29,100,SUP-008,8,34,Otro,91040,Oro,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,Sí,304.2,309.4
TX-6477,C-23789,P-LÁC-338,Crema de Leche,Lácteos,8,2.38,1.22,30/09/2026,CHI-02,Chicago,32,11,118,SUP-004,14,58,Otro,111789,Plata,Transferencia,Sí,2x1,Nieve,No,No,188.7,192.2
TX-6478,C-54987,P-ELE-562,Memoria USB 64GB,Electrónica,9,13.08,6.13,01/07/2026,CHI-01,Chicago,48,14,70,SUP-001,11,28,M,101816,Plata,Efectivo,No,Sin Promoción,Nublado,No,No,187.7,207.7
TX-6479,C-52465,P-ELE-438,Cargador Rápido 65W,Electrónica,9,20.13,9.7,10/08/2026,LA-02,Los Ángeles,27,10,78,SUP-010,9,68,Otro,23332,Oro,Tarjeta Débito,Sí,Bundle,Nublado,No,No,52.6,42.5
TX-6480,C-18880,P-ALI-720,Cereales Kellogg's,Alimentos,4,4.91,2.75,30/11/2026,LA-02,Los Ángeles,81,10,71,SUP-007,18,65,Otro,54158,Plata,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,55.7,48.5
TX-6481,C-73288,P-CUI-931,Desodorante Roll-On,Cuidado Personal,3,3.93,1.89,20/05/2026,HOU-02,Houston,69,12,119,SUP-020,4,41,Otro,42321,Oro,Billetera Digital,No,Sin Promoción,Nublado,Sí,No,218.6,248.2
TX-6482,C-99484,P-ALI-332,Pasta Fettuccine,Alimentos,9,3.12,1.49,19/05/2026,CHI-01,Chicago,56,37,150,SUP-007,19,67,Otro,97943,Oro,Tarjeta Crédito,No,Sin Promoción,Lluvia,Sí,No,114.3,108.7
TX-6483,C-10937,P-CUI-399,Gel de Ducha,Cuidado Personal,11,5.14,2.52,20/02/2026,HOU-02,Houston,35,22,108,SUP-012,11,39,M,94034,No Registrado,Tarjeta Crédito,Sí,Sin Promoción,Niebla,Sí,No,118.2,116.5
TX-6484,C-79377,P-LIM-779,Jabón en Barra x3,Limpieza,10,2.92,1.29,02/12/2026,CHI-02,Chicago,43,24,159,SUP-019,12,68,Otro,44861,No Registrado,Billetera Digital,No,Sin Promoción,Tormenta,No,No,53.3,56.1
TX-6485,C-85367,P-ALI-995,Avena Quaker,Alimentos,12,4.49,2.37,20/07/2026,CHI-01,Chicago,36,19,99,SUP-008,8,19,M,47579,Plata,Tarjeta Crédito,No,Sin Promoción,Nublado,Sí,No,289.2,250.0
TX-6486,C-73774,P-LÁC-493,Queso Parmesano,Lácteos,9,6.15,3.32,12/12/2026,HOU-02,Houston,112,32,61,SUP-006,20,36,Otro,25387,Plata,Transferencia,No,Sin Promoción,Nieve,No,No,210.6,170.7
TX-6487,C-74910,P-ALI-503,Pasta Fettuccine,Alimentos,6,3.05,1.47,04/05/2026,LA-02,Los Ángeles,6,12,114,SUP-014,9,27,F,104405,No Registrado,Efectivo,No,Sin Promoción,Soleado,Sí,Sí,257.2,219.7
TX-6488,C-73011,P-ELE-583,Lámpara LED USB,Electrónica,2,12.05,5.71,11/12/2026,MIA-02,Miami,7,24,170,SUP-017,20,70,Otro,60777,Oro,Efectivo,Sí,2x1,Lluvia,No,No,85.2,79.8
TX-6489,C-20932,P-LÁC-723,Queso Mozzarella,Lácteos,7,4.4,2.55,10/04/2026,MIA-02,Miami,55,27,200,SUP-009,9,75,F,115849,Plata,Billetera Digital,Sí,Cupón Digital,Tormenta,No,No,58.4,52.6
TX-6490,C-41809,P-CUI-832,Jabón Líquido 250ml,Cuidado Personal,9,3.41,1.66,22/06/2026,MIA-02,Miami,66,38,159,SUP-008,15,71,Otro,110082,Bronce,Tarjeta Crédito,Sí,Precio Especial,Tormenta,Sí,No,240.2,283.3
TX-6491,C-37892,P-CUI-902,Shampoo 400ml,Cuidado Personal,12,6.12,2.97,20/12/2026,MIA-02,Miami,61,28,129,SUP-007,15,50,M,19015,Oro,Efectivo,Sí,Sin Promoción,Tormenta,No,No,219.6,202.7
TX-6492,C-17111,P-LÁC-945,Queso Cheddar 200g,Lácteos,9,4.01,2.26,10/06/2026,LA-02,Los Ángeles,93,38,165,SUP-019,10,59,F,44791,Bronce,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,56.5,53.6
TX-6493,C-67809,P-LIM-305,Esponjas x3,Limpieza,4,1.98,0.91,06/01/2026,CHI-01,Chicago,40,24,150,SUP-020,14,30,Otro,52809,No Registrado,Efectivo,No,Sin Promoción,Soleado,Sí,No,345.8,330.6
TX-6494,C-16495,P-CUI-772,Cepillo Dental,Cuidado Personal,3,2.0,0.88,05/01/2026,NY-02,Nueva York,111,17,138,SUP-014,3,46,F,45748,Oro,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,235.9,205.9
TX-6495,C-85019,P-LIM-876,Jabón en Barra x3,Limpieza,2,2.91,1.33,04/02/2026,LA-01,Los Ángeles,15,36,105,SUP-012,4,59,F,100695,Oro,Tarjeta Débito,Sí,Precio Especial,Lluvia,Sí,Sí,243.3,238.7
TX-6496,C-27950,P-ELE-172,Teclado USB,Electrónica,9,23.33,11.29,30/07/2026,LA-01,Los Ángeles,11,21,186,SUP-004,6,27,Otro,29338,Bronce,Billetera Digital,No,Sin Promoción,Nublado,No,No,267.7,290.9
TX-6497,C-52833,P-ELE-673,Cable USB-C 2m,Electrónica,3,8.87,4.39,26/09/2026,LA-01,Los Ángeles,17,26,104,SUP-010,21,21,F,91115,Oro,Efectivo,No,Sin Promoción,Nublado,No,Sí,213.1,183.2
TX-6498,C-48973,P-ALI-817,Arroz 5kg,Alimentos,6,7.58,4.23,17/12/2026,LA-02,Los Ángeles,16,36,101,SUP-012,13,63,M,74330,Plata,Billetera Digital,Sí,Bundle,Nieve,Sí,Sí,246.1,267.6
TX-6499,C-39671,P-ALI-721,Pasta Fettuccine,Alimentos,5,2.91,1.53,29/06/2026,MIA-02,Miami,17,10,120,SUP-007,17,57,M,28285,Plata,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,120.4,118.3
TX-6500,C-69625,P-CUI-958,Gel de Ducha,Cuidado Personal,6,4.92,2.52,26/05/2026,LA-02,Los Ángeles,2,30,83,SUP-005,11,56,Otro,78638,Plata,Tarjeta Débito,No,Sin Promoción,Tormenta,Sí,Sí,208.1,247.9
TX-6501,C-78816,P-LIM-645,Bolsas Basura x20,Limpieza,5,3.27,1.59,09/04/2026,NY-02,Nueva York,48,33,133,SUP-006,14,49,M,87918,Bronce,Transferencia,No,Sin Promoción,Lluvia,No,No,179.3,153.6
TX-6502,C-69984,P-LIM-750,Aromatizante Hogar,Limpieza,1,6.15,3.05,13/01/2026,HOU-02,Houston,24,14,160,SUP-005,19,36,Otro,20731,Bronce,Efectivo,Sí,Bundle,Soleado,Sí,No,240.5,274.0
TX-6503,C-56262,P-ELE-445,Soporte para Celular,Electrónica,1,9.77,4.68,17/02/2026,NY-01,Nueva York,4,23,179,SUP-011,17,57,M,102672,Oro,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,Sí,101.5,83.5
TX-6504,C-17486,P-LIM-177,Limpia Vidrios,Limpieza,8,3.56,1.65,01/11/2026,HOU-01,Houston,57,27,55,SUP-014,19,61,M,30235,No Registrado,Billetera Digital,No,Sin Promoción,Nieve,Sí,No,103.0,85.5
TX-6505,C-92743,P-ELE-909,Hub USB 4 Puertos,Electrónica,1,17.46,8.16,22/04/2026,CHI-02,Chicago,3,31,182,SUP-012,20,42,Otro,113921,Plata,Billetera Digital,Sí,Precio Especial,Niebla,No,Sí,158.1,162.3
TX-6506,C-22331,P-ELE-542,Audífonos Bluetooth,Electrónica,2,30.86,15.36,03/11/2026,CHI-02,Chicago,102,25,90,SUP-015,12,25,Otro,19626,No Registrado,Transferencia,No,Sin Promoción,Nublado,Sí,No,304.0,355.6
TX-6507,C-18083,P-LIM-436,Detergente Líq 1L,Limpieza,8,5.75,2.82,04/03/2026,NY-02,Nueva York,75,26,179,SUP-007,12,53,Otro,86939,No Registrado,Tarjeta Débito,No,Sin Promoción,Nublado,No,No,266.0,306.2
TX-6508,C-87296,P-ELE-888,Lámpara LED USB,Electrónica,5,11.21,5.73,03/03/2026,LA-02,Los Ángeles,3,24,91,SUP-015,7,21,M,39669,Plata,Tarjeta Débito,Sí,Bundle,Tormenta,Sí,No,250.0,258.8
TX-6509,C-77746,P-CUI-317,Pasta Dental 150ml,Cuidado Personal,3,2.99,1.36,06/11/2026,NY-01,Nueva York,15,25,91,SUP-016,2,29,Otro,108048,Oro,Billetera Digital,Sí,Descuento %,Soleado,No,Sí,128.8,131.7
TX-6510,C-61346,P-CUI-225,Gel de Ducha,Cuidado Personal,11,4.95,2.44,12/07/2026,HOU-01,Houston,9,13,79,SUP-001,11,50,M,49359,Bronce,Efectivo,Sí,Sin Promoción,Niebla,No,No,210.1,174.6
TX-6511,C-92743,P-ELE-909,Hub USB 4 Puertos,Electrónica,1,17.46,8.16,28/11/2026,CHI-02,Chicago,3,31,182,SUP-012,20,42,Otro,113921,Plata,Billetera Digital,Sí,Precio Especial,Niebla,No,Sí,158.1,162.3
TX-6512,C-47776,P-ELE-780,Hub USB 4 Puertos,Electrónica,9,16.94,8.32,05/04/2026,HOU-02,Houston,6,35,122,SUP-008,12,38,Otro,58766,No Registrado,Transferencia,No,Sin Promoción,Nublado,Sí,No,286.5,239.6
TX-6513,C-67302,P-LÁC-370,Mantequilla 250g,Lácteos,5,3.47,1.96,26/02/2026,LA-01,Los Ángeles,51,30,67,SUP-007,15,45,F,46898,Bronce,Tarjeta Crédito,No,Sin Promoción,Tormenta,No,No,226.4,247.5
TX-6514,C-64826,P-CUI-687,Jabón Líquido 250ml,Cuidado Personal,11,3.47,1.75,05/04/2026,MIA-01,Miami,66,18,132,SUP-005,2,23,M,118632,Oro,Transferencia,Sí,Precio Especial,Niebla,Sí,No,283.2,281.1
TX-6515,C-72860,P-ELE-869,Lámpara LED USB,Electrónica,7,11.6,5.46,31/05/2026,MIA-02,Miami,73,18,192,SUP-004,13,45,Otro,41825,Plata,Tarjeta Crédito,Sí,Descuento %,Nublado,Sí,No,132.2,111.9
TX-6516,C-93799,P-ELE-399,Cargador Rápido 65W,Electrónica,6,20.22,9.95,05/12/2026,CHI-02,Chicago,92,10,70,SUP-019,7,57,Otro,72297,Oro,Tarjeta Crédito,No,Sin Promoción,Nieve,No,No,241.3,258.1
TX-6517,C-49415,P-CUI-886,Protector Solar SPF50,Cuidado Personal,10,9.85,5.04,08/02/2026,MIA-01,Miami,52,35,193,SUP-019,5,23,Otro,87894,Bronce,Tarjeta Débito,No,Sin Promoción,Niebla,Sí,No,173.9,193.8
TX-6518,C-72156,P-LIM-406,Bolsas Basura x20,Limpieza,6,3.22,1.56,21/08/2026,HOU-01,Houston,29,18,150,SUP-010,9,63,Otro,80001,Plata,Efectivo,Sí,Sin Promoción,Nieve,No,No,173.0,167.2
TX-6519,C-75226,P-CUI-840,Shampoo 400ml,Cuidado Personal,9,5.93,2.92,22/05/2026,LA-02,Los Ángeles,106,17,115,SUP-007,17,27,Otro,42172,Plata,Tarjeta Débito,Sí,Descuento %,Lluvia,Sí,No,108.0,125.7
TX-6520,C-52925,P-ALI-536,Cereales Kellogg's,Alimentos,7,4.96,2.78,07/08/2026,MIA-01,Miami,91,16,142,SUP-006,15,24,Otro,110465,Bronce,Tarjeta Crédito,No,Sin Promoción,Nublado,Sí,No,185.6,190.6
TX-6521,C-49663,P-CUI-180,Jabón Líquido 250ml,Cuidado Personal,2,3.55,1.75,08/12/2026,NY-01,Nueva York,69,39,58,SUP-010,19,48,M,45772,Plata,Efectivo,No,Sin Promoción,Nieve,Sí,No,114.0,113.6
TX-6522,C-20462,P-CUI-795,Gel de Ducha,Cuidado Personal,10,4.91,2.47,15/06/2026,NY-02,Nueva York,105,13,132,SUP-019,5,48,F,27810,No Registrado,Transferencia,Sí,2x1,Soleado,Sí,No,179.9,215.1
TX-6523,C-95184,P-CUI-221,Shampoo 400ml,Cuidado Personal,11,6.15,2.95,24/03/2026,HOU-02,Houston,66,14,130,SUP-017,13,70,F,64032,Oro,Transferencia,Sí,Sin Promoción,Soleado,No,No,98.3,117.5
TX-6524,C-90263,P-LÁC-506,Queso Cheddar 200g,Lácteos,7,3.97,2.24,07/02/2026,CHI-02,Chicago,107,16,170,SUP-010,17,36,M,101488,Oro,Transferencia,No,Sin Promoción,Niebla,No,No,258.7,242.9
TX-6525,C-69427,P-LÁC-633,Yogur de Fresa,Lácteos,8,2.8,1.53,01/02/2026,LA-01,Los Ángeles,33,37,171,SUP-012,19,32,Otro,66914,Oro,Efectivo,Sí,Precio Especial,Niebla,No,Sí,191.8,186.4
TX-6526,C-33108,P-LÁC-442,Leche Entera 1L,Lácteos,4,2.01,1.08,18/07/2026,MIA-02,Miami,88,26,200,SUP-012,6,52,M,23619,Oro,Billetera Digital,Sí,2x1,Tormenta,No,No,51.9,61.4
TX-6527,C-36340,P-ELE-218,Mouse Inalámbrico,Electrónica,4,14.69,7.21,31/01/2026,MIA-01,Miami,100,14,188,SUP-013,15,57,M,57317,No Registrado,Tarjeta Débito,Sí,Cupón Digital,Nublado,No,No,198.5,175.0
TX-6528,C-87135,P-ALI-795,Salsa de Tomate,Alimentos,4,2.58,1.3,16/05/2026,NY-02,Nueva York,54,26,155,SUP-013,19,52,Otro,34202,Plata,Tarjeta Débito,Sí,Descuento %,Nublado,Sí,No,93.9,87.5
TX-6529,C-30702,P-LIM-328,Bolsas Basura x20,Limpieza,3,3.43,1.64,14/08/2026,MIA-02,Miami,86,11,106,SUP-011,2,19,M,32950,Oro,Billetera Digital,No,Sin Promoción,Lluvia,No,No,86.0,97.8
TX-6530,C-87741,P-LIM-154,Suavizante Ropa,Limpieza,9,4.85,2.6,09/09/2026,HOU-02,Houston,8,11,77,SUP-017,9,37,M,107885,Oro,Efectivo,No,Sin Promoción,Soleado,Sí,Sí,100.2,87.1
TX-6531,C-74140,P-ELE-545,Memoria USB 64GB,Electrónica,11,13.48,6.22,13/04/2026,HOU-01,Houston,74,12,74,SUP-009,11,23,F,74319,No Registrado,Tarjeta Crédito,Sí,2x1,Nublado,Sí,No,178.9,161.1
TX-6532,C-41317,P-CUI-725,Hilo Dental 50m,Cuidado Personal,11,2.56,1.1,21/07/2026,LA-02,Los Ángeles,117,18,181,SUP-011,18,72,M,67182,Oro,Transferencia,No,Sin Promoción,Niebla,No,No,252.6,275.7
TX-6533,C-30702,P-LIM-328,Bolsas Basura x20,Limpieza,3,3.43,1.64,27/11/2026,MIA-02,Miami,86,11,106,SUP-011,2,19,M,32950,Oro,Billetera Digital,No,Sin Promoción,Lluvia,No,No,86.0,97.8
TX-6534,C-24297,P-CUI-793,Shampoo 400ml,Cuidado Personal,8,5.93,2.93,25/02/2026,CHI-01,Chicago,94,34,140,SUP-009,12,23,M,46394,Oro,Efectivo,No,Sin Promoción,Tormenta,No,No,44.4,38.1
TX-6535,C-81927,P-CUI-874,Crema Corporal,Cuidado Personal,8,7.85,3.79,04/10/2026,CHI-02,Chicago,85,31,164,SUP-018,6,38,Otro,72857,Plata,Tarjeta Crédito,Sí,2x1,Niebla,No,No,116.4,101.7
TX-6536,C-52925,P-ALI-536,Cereales Kellogg's,Alimentos,7,4.96,2.78,09/08/2026,MIA-01,Miami,91,16,142,SUP-006,15,24,Otro,110465,Bronce,Tarjeta Crédito,No,Sin Promoción,Nublado,Sí,No,185.6,190.6
TX-6537,C-62066,P-LIM-440,Detergente Líq 1L,Limpieza,11,5.53,2.86,11/11/2026,MIA-02,Miami,112,15,181,SUP-020,19,65,M,109422,Plata,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,299.0,286.0
TX-6538,C-14928,P-LÁC-537,Crema de Leche,Lácteos,10,2.34,1.19,24/02/2026,NY-01,Nueva York,9,14,77,SUP-005,14,47,Otro,51061,Plata,Tarjeta Débito,Sí,2x1,Soleado,Sí,No,292.1,296.4
TX-6539,C-23586,P-ELE-399,Cargador Rápido 65W,Electrónica,9,20.97,9.64,15/08/2026,CHI-01,Chicago,46,34,188,SUP-005,7,42,F,41073,Oro,Billetera Digital,Sí,Precio Especial,Tormenta,Sí,No,267.2,218.6
TX-6540,C-17252,P-LIM-549,Desinfectante 750ml,Limpieza,11,4.19,2.08,13/05/2026,HOU-01,Houston,43,35,111,SUP-014,15,25,M,71527,No Registrado,Billetera Digital,Sí,Bundle,Niebla,Sí,No,328.2,276.2
TX-6541,C-12647,P-ELE-641,Teclado USB,Electrónica,11,23.53,11.29,18/01/2026,NY-01,Nueva York,10,19,97,SUP-005,7,44,M,100427,Bronce,Efectivo,No,Sin Promoción,Nieve,Sí,No,229.8,243.9
TX-6542,C-74631,P-LIM-428,Jabón en Barra x3,Limpieza,7,2.81,1.32,06/02/2026,LA-02,Los Ángeles,16,25,116,SUP-019,6,72,F,40189,No Registrado,Billetera Digital,No,Sin Promoción,Soleado,Sí,No,249.0,230.0
TX-6543,C-12165,P-ALI-905,Salsa de Tomate,Alimentos,4,2.62,1.27,09/05/2026,HOU-01,Houston,105,32,198,SUP-002,9,48,M,107492,Bronce,Transferencia,No,Sin Promoción,Tormenta,No,No,71.3,59.8
TX-6544,C-65580,P-LÁC-321,Mantequilla 250g,Lácteos,3,3.62,1.92,17/08/2026,HOU-02,Houston,41,27,118,SUP-016,19,59,M,23849,Bronce,Tarjeta Crédito,Sí,Bundle,Soleado,Sí,No,329.6,345.4
TX-6545,C-34263,P-CUI-607,Cepillo Dental,Cuidado Personal,1,1.96,0.92,12/09/2026,NY-01,Nueva York,25,11,130,SUP-002,11,35,Otro,51412,Bronce,Billetera Digital,No,Sin Promoción,Nublado,No,No,78.5,73.6
TX-6546,C-81190,P-LÁC-512,Queso Mozzarella,Lácteos,1,4.63,2.55,01/12/2026,LA-02,Los Ángeles,11,15,82,SUP-012,18,43,Otro,47525,No Registrado,Efectivo,Sí,Sin Promoción,Tormenta,Sí,Sí,297.1,350.7
TX-6547,C-28487,P-CUI-461,Shampoo 400ml,Cuidado Personal,10,6.25,3.03,01/01/2026,HOU-02,Houston,34,20,56,SUP-011,7,70,Otro,23379,Plata,Efectivo,No,Sin Promoción,Nieve,Sí,No,267.2,214.5
TX-6548,C-74530,P-ALI-196,Granola Premium,Alimentos,12,7.01,3.83,20/01/2026,CHI-01,Chicago,80,26,151,SUP-012,5,20,M,65713,Plata,Transferencia,No,Sin Promoción,Lluvia,No,No,93.6,76.1
TX-6549,C-54187,P-CUI-228,Cepillo Dental,Cuidado Personal,4,2.02,0.89,19/07/2026,MIA-01,Miami,37,36,156,SUP-003,2,20,F,59806,Bronce,Tarjeta Crédito,Sí,Sin Promoción,Tormenta,Sí,No,121.3,98.8
TX-6550,C-97091,P-CUI-829,Hilo Dental 50m,Cuidado Personal,1,2.6,1.1,19/03/2026,MIA-01,Miami,85,16,127,SUP-015,16,73,F,113509,Plata,Efectivo,Sí,Descuento %,Lluvia,Sí,No,287.6,243.3
TX-6551,C-84842,P-CUI-571,Cepillo Dental,Cuidado Personal,11,2.05,0.92,18/06/2026,LA-01,Los Ángeles,48,18,124,SUP-014,11,54,F,105818,Plata,Efectivo,No,Sin Promoción,Tormenta,No,No,122.0,105.3
TX-6552,C-80319,P-LÁC-264,Yogur Natural 500g,Lácteos,2,2.42,1.32,20/07/2026,HOU-02,Houston,120,19,149,SUP-003,9,47,Otro,118447,Plata,Billetera Digital,Sí,2x1,Tormenta,Sí,No,227.2,268.3
TX-6553,C-50829,P-ELE-628,Lámpara LED USB,Electrónica,12,11.81,5.48,02/01/2026,CHI-02,Chicago,7,12,87,SUP-013,18,68,Otro,105532,No Registrado,Transferencia,No,Sin Promoción,Nublado,No,No,68.7,76.8
TX-6554,C-81359,P-ALI-351,Granola Premium,Alimentos,9,7.29,3.94,29/12/2026,HOU-01,Houston,115,26,61,SUP-017,6,67,M,23662,Oro,Tarjeta Débito,No,Sin Promoción,Tormenta,Sí,No,227.3,251.2
TX-6555,C-32792,P-LÁC-829,Mantequilla 250g,Lácteos,9,3.54,1.86,09/09/2026,CHI-02,Chicago,38,28,58,SUP-017,16,69,M,36270,Bronce,Transferencia,Sí,Descuento %,Nieve,Sí,No,156.8,141.5
TX-6556,C-24411,P-LÁC-953,Leche Entera 1L,Lácteos,4,2.07,1.11,12/08/2026,CHI-01,Chicago,27,31,56,SUP-004,6,31,Otro,89165,Plata,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,270.5,306.2
TX-6557,C-89963,P-CUI-215,Acondicionador 400ml,Cuidado Personal,6,6.19,3.07,05/02/2026,HOU-02,Houston,61,28,123,SUP-009,20,64,M,50389,Plata,Transferencia,Sí,Bundle,Nieve,No,No,54.8,64.9
TX-6558,C-36315,P-LÁC-110,Leche Entera 1L,Lácteos,2,2.04,1.11,26/04/2026,HOU-01,Houston,28,10,190,SUP-012,11,24,Otro,35157,Oro,Tarjeta Crédito,Sí,Cupón Digital,Lluvia,No,No,59.8,51.3
TX-6559,C-89696,P-ALI-553,Atún en Lata,Alimentos,3,1.87,0.94,16/07/2026,MIA-02,Miami,17,25,64,SUP-020,6,44,M,30646,Bronce,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,No,190.6,222.9
TX-6560,C-78089,P-LIM-118,Desinfectante 750ml,Limpieza,10,4.46,2.06,19/12/2026,HOU-01,Houston,87,28,194,SUP-014,2,71,F,102803,Plata,Billetera Digital,No,Sin Promoción,Soleado,No,No,185.9,220.9
TX-6561,C-98450,P-CUI-103,Acondicionador 400ml,Cuidado Personal,10,6.16,3.04,04/09/2026,HOU-02,Houston,47,24,96,SUP-016,14,53,F,49639,No Registrado,Efectivo,Sí,Descuento %,Nublado,No,No,285.5,298.3
TX-6562,C-25945,P-ELE-276,Cargador Rápido 65W,Electrónica,4,19.58,9.57,18/10/2026,NY-01,Nueva York,74,29,150,SUP-005,12,22,Otro,85105,Plata,Billetera Digital,No,Sin Promoción,Lluvia,Sí,No,89.2,81.6
TX-6563,C-69007,P-ALI-289,Pan Integral,Alimentos,2,4.05,2.04,03/07/2026,HOU-02,Houston,41,22,198,SUP-008,4,20,M,29588,Plata,Transferencia,Sí,Sin Promoción,Soleado,Sí,No,304.5,312.0
TX-6564,C-35805,P-CUI-247,Cepillo Dental,Cuidado Personal,4,2.03,0.91,16/12/2026,MIA-01,Miami,26,12,120,SUP-016,2,39,Otro,110165,Plata,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,123.8,122.6
TX-6565,C-50820,P-ELE-293,Cargador Rápido 65W,Electrónica,11,20.77,9.59,25/07/2026,NY-02,Nueva York,104,14,180,SUP-017,3,61,M,18548,Plata,Efectivo,No,Sin Promoción,Nublado,Sí,No,302.1,273.5
TX-6566,C-29209,P-LIM-972,Esponjas x3,Limpieza,10,2.04,0.88,20/11/2026,NY-02,Nueva York,69,22,97,SUP-014,21,31,Otro,74027,Oro,Tarjeta Crédito,Sí,Descuento %,Lluvia,No,No,73.2,82.8
TX-6567,C-89312,P-LÁC-513,Leche Evaporada,Lácteos,10,1.56,0.85,28/11/2026,HOU-02,Houston,27,25,125,SUP-012,16,23,M,100669,Oro,Transferencia,No,Sin Promoción,Niebla,Sí,No,266.5,258.8
